date,product_id,category,sales_quantity,stock_remaining,location,price,promotion,is_holiday,day_of_week,is_weekend,month,quarter,reorder_point,lead_time
2023-01-17,Product_3,Home Goods,3,353,Warehouse_B,17.83,0,0,1,0,1,1,39,9
2023-01-17,Product_3,Home Goods,14,228,Warehouse_B,31.19,1,0,1,0,1,1,94,7
2023-01-25,Product_3,Home Goods,12,374,Warehouse_C,435.1,0,0,2,0,1,1,82,9
2023-01-28,Product_3,Electronics,7,397,Warehouse_A,358.19,0,0,5,1,1,1,83,9
2023-02-05,Product_3,Electronics,11,378,Warehouse_B,121.23,0,0,6,1,2,1,37,8
2023-02-06,Product_3,Clothing,10,171,Warehouse_C,400.74,0,0,0,0,2,1,31,5
2023-02-09,Product_3,Clothing,7,277,Warehouse_C,129.67,0,0,3,0,2,1,70,4
2023-02-12,Product_3,Clothing,9,301,Warehouse_C,14.12,0,0,6,1,2,1,49,2
2023-02-27,Product_3,Home Goods,13,337,Warehouse_B,423.17,1,0,0,0,2,1,76,8
2023-03-06,Product_3,Clothing,6,444,Warehouse_A,449.85,0,0,0,0,3,1,92,7
2023-03-23,Product_3,Home Goods,5,183,Warehouse_C,267.99,0,0,3,0,3,1,36,7
2023-03-24,Product_3,Clothing,5,327,Warehouse_C,416.14,0,0,4,0,3,1,65,9
2023-04-05,Product_3,Electronics,5,456,Warehouse_B,343.3,0,0,2,0,4,2,50,4
2023-04-23,Product_3,Home Goods,11,123,Warehouse_A,306.86,0,0,6,1,4,2,44,7
2023-04-28,Product_3,Clothing,8,50,Warehouse_A,247.91,0,0,4,0,4,2,49,6
2023-05-06,Product_3,Clothing,14,274,Warehouse_C,316.83,0,0,5,1,5,2,58,5
2023-05-10,Product_3,Electronics,6,60,Warehouse_C,57.62,1,0,2,0,5,2,44,6
2023-05-11,Product_3,Clothing,15,297,Warehouse_C,183.14,0,0,3,0,5,2,96,2
2023-05-12,Product_3,Clothing,13,153,Warehouse_C,143.78,0,0,4,0,5,2,48,3
2023-05-19,Product_3,Electronics,9,56,Warehouse_C,313.09,0,0,4,0,5,2,84,4
2023-05-21,Product_3,Electronics,16,286,Warehouse_C,393.21,0,0,6,1,5,2,32,3
2023-05-27,Product_3,Electronics,4,116,Warehouse_C,335.63,0,0,5,1,5,2,81,4
2023-05-27,Product_3,Home Goods,9,490,Warehouse_C,255.61,0,0,5,1,5,2,52,8
2023-05-27,Product_3,Home Goods,6,191,Warehouse_A,286.43,0,0,5,1,5,2,65,7
2023-06-01,Product_3,Home Goods,12,312,Warehouse_B,272.4,1,0,3,0,6,2,32,3
2023-06-06,Product_3,Clothing,12,340,Warehouse_A,77.92,0,0,1,0,6,2,84,7
2023-06-07,Product_3,Electronics,10,62,Warehouse_B,326.06,0,0,2,0,6,2,89,7
2023-06-07,Product_3,Clothing,15,148,Warehouse_B,405.55,0,0,2,0,6,2,73,7
2023-06-10,Product_3,Clothing,11,89,Warehouse_C,351.84,0,0,5,1,6,2,49,4
2023-06-12,Product_3,Electronics,9,70,Warehouse_C,395.08,0,0,0,0,6,2,43,4
2023-06-12,Product_3,Clothing,8,363,Warehouse_B,491.53,1,0,0,0,6,2,27,5
2023-06-12,Product_3,Home Goods,12,272,Warehouse_B,64.35,0,0,0,0,6,2,24,3
2023-06-18,Product_3,Home Goods,10,464,Warehouse_A,194.56,0,0,6,1,6,2,71,5
2023-06-19,Product_3,Clothing,7,76,Warehouse_A,86.23,0,0,0,0,6,2,58,8
2023-06-19,Product_3,Clothing,9,413,Warehouse_A,440.53,0,0,0,0,6,2,49,7
2023-06-21,Product_3,Clothing,13,337,Warehouse_B,41.87,0,0,2,0,6,2,45,2
2023-06-27,Product_3,Electronics,15,166,Warehouse_A,479.16,1,0,1,0,6,2,29,6
2023-06-30,Product_3,Home Goods,12,412,Warehouse_A,253.27,0,0,4,0,6,2,43,6
2023-07-01,Product_3,Electronics,10,360,Warehouse_C,342.09,0,0,5,1,7,3,31,3
2023-07-03,Product_3,Clothing,7,499,Warehouse_B,260.36,1,0,0,0,7,3,24,5
2023-07-14,Product_3,Electronics,13,221,Warehouse_B,415.19,0,0,4,0,7,3,97,4
2023-07-16,Product_3,Home Goods,9,281,Warehouse_B,189.61,1,0,6,1,7,3,88,6
2023-07-21,Product_3,Home Goods,10,147,Warehouse_A,441.75,0,1,4,0,7,3,50,7
2023-07-22,Product_3,Home Goods,8,307,Warehouse_C,132.93,0,0,5,1,7,3,56,9
2023-08-03,Product_3,Clothing,12,136,Warehouse_A,93.73,0,0,3,0,8,3,31,7
2023-08-08,Product_3,Electronics,14,386,Warehouse_A,399.04,1,0,1,0,8,3,50,3
2023-08-14,Product_3,Electronics,8,107,Warehouse_C,365.83,0,0,0,0,8,3,33,8
2023-08-15,Product_3,Home Goods,11,181,Warehouse_B,431.57,1,0,1,0,8,3,75,2
2023-08-17,Product_3,Home Goods,9,376,Warehouse_B,356.51,0,0,3,0,8,3,65,4
2023-08-18,Product_3,Electronics,12,122,Warehouse_A,101.1,0,0,4,0,8,3,37,3
2023-08-18,Product_3,Clothing,6,423,Warehouse_C,93.96,0,0,4,0,8,3,93,4
2023-08-21,Product_3,Home Goods,10,415,Warehouse_C,388.92,0,0,0,0,8,3,53,7
2023-08-22,Product_3,Clothing,10,172,Warehouse_C,479.29,0,0,1,0,8,3,91,5
2023-08-23,Product_3,Clothing,12,373,Warehouse_A,419.81,1,0,2,0,8,3,27,5
2023-08-23,Product_3,Home Goods,5,458,Warehouse_C,154.41,0,0,2,0,8,3,42,3
2023-08-26,Product_3,Electronics,7,98,Warehouse_B,285.39,0,0,5,1,8,3,69,7
2023-08-27,Product_3,Electronics,8,260,Warehouse_C,124.72,1,0,6,1,8,3,94,9
2023-08-28,Product_3,Electronics,8,96,Warehouse_B,47.31,0,0,0,0,8,3,81,5
2023-09-02,Product_3,Clothing,2,262,Warehouse_B,377.57,1,0,5,1,9,3,97,5
2023-09-03,Product_3,Clothing,9,287,Warehouse_C,353.22,1,1,6,1,9,3,66,2
2023-09-05,Product_3,Home Goods,15,97,Warehouse_B,284.97,0,0,1,0,9,3,96,9
2023-09-07,Product_3,Home Goods,6,57,Warehouse_B,455.02,0,0,3,0,9,3,58,8
2023-09-11,Product_3,Clothing,10,350,Warehouse_C,393.35,0,0,0,0,9,3,90,7
2023-09-12,Product_3,Home Goods,10,168,Warehouse_A,93.04,0,0,1,0,9,3,59,9
2023-09-13,Product_3,Clothing,12,312,Warehouse_A,492.07,0,0,2,0,9,3,66,9
2023-09-18,Product_3,Electronics,8,178,Warehouse_B,451.73,0,0,0,0,9,3,98,4
2023-09-23,Product_3,Clothing,9,342,Warehouse_B,138.31,1,0,5,1,9,3,80,2
2023-09-23,Product_3,Clothing,10,421,Warehouse_B,211.32,0,1,5,1,9,3,21,4
2023-09-30,Product_3,Electronics,6,313,Warehouse_B,376.67,0,0,5,1,9,3,88,2
2023-10-07,Product_3,Electronics,8,252,Warehouse_A,382.99,0,0,5,1,10,4,36,3
2023-10-09,Product_3,Home Goods,13,395,Warehouse_C,393.65,0,0,0,0,10,4,68,7
2023-10-10,Product_3,Home Goods,7,91,Warehouse_B,27.67,0,0,1,0,10,4,24,2
2023-10-16,Product_3,Electronics,10,136,Warehouse_C,121.5,1,0,0,0,10,4,22,6
2023-10-18,Product_3,Home Goods,4,384,Warehouse_C,494.23,0,0,2,0,10,4,72,8
2023-10-19,Product_3,Electronics,6,149,Warehouse_B,330.4,0,0,3,0,10,4,92,8
2023-10-25,Product_3,Clothing,12,485,Warehouse_A,458.86,0,0,2,0,10,4,70,8
2023-10-27,Product_3,Electronics,11,454,Warehouse_A,76.82,0,0,4,0,10,4,65,4
2023-10-28,Product_3,Home Goods,3,177,Warehouse_C,200.82,0,0,5,1,10,4,47,2
2023-11-07,Product_3,Electronics,12,101,Warehouse_B,396.78,1,0,1,0,11,4,24,6
2023-11-16,Product_3,Clothing,8,252,Warehouse_C,151.4,0,0,3,0,11,4,56,9
2023-11-21,Product_3,Home Goods,10,221,Warehouse_C,419.33,0,0,1,0,11,4,26,4
2023-11-25,Product_3,Clothing,11,459,Warehouse_C,354.3,0,0,5,1,11,4,52,4
2023-11-30,Product_3,Clothing,11,483,Warehouse_B,278.74,1,1,3,0,11,4,76,9
2023-11-30,Product_3,Home Goods,15,398,Warehouse_B,146.1,0,0,3,0,11,4,68,6
2023-12-08,Product_3,Home Goods,10,143,Warehouse_B,326.13,0,0,4,0,12,4,40,5
2023-12-14,Product_3,Clothing,10,258,Warehouse_C,290.44,0,0,3,0,12,4,83,2
2023-12-15,Product_3,Home Goods,16,71,Warehouse_C,469.14,0,0,4,0,12,4,28,7
2023-12-20,Product_3,Home Goods,14,327,Warehouse_B,484.79,0,0,2,0,12,4,96,3
2023-01-01,Product_30,Clothing,11,426,Warehouse_A,201.64,0,0,6,1,1,1,68,2
2023-01-05,Product_30,Home Goods,10,459,Warehouse_C,285.67,0,0,3,0,1,1,27,8
2023-01-07,Product_30,Electronics,15,135,Warehouse_C,468.95,0,0,5,1,1,1,45,3
2023-01-13,Product_30,Electronics,6,386,Warehouse_A,295.26,0,0,4,0,1,1,26,8
2023-01-25,Product_30,Clothing,10,385,Warehouse_C,56.97,0,0,2,0,1,1,96,7
2023-02-09,Product_30,Clothing,7,431,Warehouse_A,351.63,0,0,3,0,2,1,98,8
2023-02-12,Product_30,Electronics,7,139,Warehouse_B,482.52,0,0,6,1,2,1,68,3
2023-02-14,Product_30,Home Goods,6,378,Warehouse_A,414.99,0,0,1,0,2,1,32,3
2023-02-19,Product_30,Clothing,15,56,Warehouse_B,482.87,0,0,6,1,2,1,50,8
2023-02-23,Product_30,Home Goods,7,460,Warehouse_C,184.41,0,1,3,0,2,1,39,6
2023-03-02,Product_30,Electronics,13,273,Warehouse_B,93.79,0,1,3,0,3,1,68,8
2023-03-10,Product_30,Electronics,5,135,Warehouse_B,409.14,0,0,4,0,3,1,90,8
2023-03-13,Product_30,Electronics,12,324,Warehouse_C,384.35,1,0,0,0,3,1,29,9
2023-03-16,Product_30,Electronics,7,263,Warehouse_C,154.44,0,0,3,0,3,1,76,3
2023-03-22,Product_30,Home Goods,12,413,Warehouse_A,140.26,0,0,2,0,3,1,91,2
2023-03-22,Product_30,Home Goods,11,231,Warehouse_C,258.75,0,0,2,0,3,1,70,3
2023-04-12,Product_30,Clothing,8,375,Warehouse_C,295.73,0,1,2,0,4,2,22,5
2023-04-13,Product_30,Clothing,13,494,Warehouse_C,343.19,1,0,3,0,4,2,77,6
2023-04-23,Product_30,Electronics,10,292,Warehouse_C,210.33,0,0,6,1,4,2,40,3
2023-04-24,Product_30,Clothing,10,232,Warehouse_B,65.45,0,0,0,0,4,2,38,3
2023-04-25,Product_30,Clothing,9,226,Warehouse_A,365.96,0,0,1,0,4,2,66,5
2023-05-01,Product_30,Home Goods,10,424,Warehouse_B,267.38,0,0,0,0,5,2,67,2
2023-05-02,Product_30,Electronics,6,465,Warehouse_C,379.37,1,0,1,0,5,2,69,2
2023-05-09,Product_30,Home Goods,13,192,Warehouse_C,332.52,1,0,1,0,5,2,47,5
2023-05-30,Product_30,Electronics,9,386,Warehouse_B,354.69,0,0,1,0,5,2,97,2
2023-06-01,Product_30,Home Goods,6,130,Warehouse_B,221.01,0,1,3,0,6,2,58,5
2023-06-03,Product_30,Clothing,9,108,Warehouse_B,485.42,0,0,5,1,6,2,82,9
2023-06-07,Product_30,Electronics,11,96,Warehouse_A,466.98,0,0,2,0,6,2,33,8
2023-06-20,Product_30,Electronics,9,144,Warehouse_C,321.31,0,0,1,0,6,2,85,3
2023-06-20,Product_30,Home Goods,7,141,Warehouse_B,165.2,1,0,1,0,6,2,61,6
2023-06-26,Product_30,Clothing,9,355,Warehouse_C,127.19,0,0,0,0,6,2,29,6
2023-07-01,Product_30,Home Goods,13,96,Warehouse_A,461.27,0,0,5,1,7,3,44,6
2023-07-02,Product_30,Electronics,16,427,Warehouse_A,352.29,0,0,6,1,7,3,90,7
2023-07-07,Product_30,Electronics,10,411,Warehouse_A,90.06,0,0,4,0,7,3,92,5
2023-07-09,Product_30,Electronics,7,300,Warehouse_B,209.42,1,0,6,1,7,3,66,6
2023-07-09,Product_30,Electronics,5,221,Warehouse_A,289.4,0,0,6,1,7,3,20,2
2023-07-09,Product_30,Clothing,7,408,Warehouse_C,485.83,1,0,6,1,7,3,69,8
2023-07-11,Product_30,Electronics,8,480,Warehouse_A,334.63,0,0,1,0,7,3,40,8
2023-07-12,Product_30,Home Goods,13,244,Warehouse_C,41.74,1,1,2,0,7,3,68,9
2023-07-17,Product_30,Electronics,9,84,Warehouse_C,311.17,0,0,0,0,7,3,75,9
2023-07-21,Product_30,Electronics,6,289,Warehouse_B,263.04,0,0,4,0,7,3,78,2
2023-08-01,Product_30,Home Goods,11,258,Warehouse_C,404.31,0,0,1,0,8,3,52,6
2023-08-03,Product_30,Home Goods,12,114,Warehouse_C,307.25,0,1,3,0,8,3,30,7
2023-08-03,Product_30,Electronics,8,440,Warehouse_A,12.99,0,0,3,0,8,3,68,5
2023-08-04,Product_30,Clothing,9,423,Warehouse_B,422.02,0,0,4,0,8,3,21,7
2023-08-05,Product_30,Electronics,5,264,Warehouse_C,141.97,0,1,5,1,8,3,27,5
2023-08-05,Product_30,Clothing,7,491,Warehouse_A,336.24,0,0,5,1,8,3,35,4
2023-08-09,Product_30,Clothing,7,368,Warehouse_C,98.62,0,0,2,0,8,3,85,9
2023-08-16,Product_30,Clothing,11,183,Warehouse_C,409.14,1,0,2,0,8,3,37,8
2023-08-16,Product_30,Electronics,9,314,Warehouse_B,18.75,1,0,2,0,8,3,60,9
2023-08-20,Product_30,Electronics,9,80,Warehouse_C,338.15,0,0,6,1,8,3,57,7
2023-08-21,Product_30,Home Goods,10,146,Warehouse_C,323.47,0,1,0,0,8,3,74,5
2023-08-21,Product_30,Electronics,11,205,Warehouse_B,450.33,0,0,0,0,8,3,27,3
2023-08-29,Product_30,Clothing,15,216,Warehouse_A,258.55,0,1,1,0,8,3,48,5
2023-08-30,Product_30,Home Goods,11,87,Warehouse_C,498.08,1,0,2,0,8,3,96,9
2023-08-31,Product_30,Clothing,6,211,Warehouse_A,488.89,0,0,3,0,8,3,77,6
2023-09-05,Product_30,Home Goods,9,130,Warehouse_A,72.3,0,0,1,0,9,3,65,4
2023-09-06,Product_30,Home Goods,13,286,Warehouse_C,293.11,1,0,2,0,9,3,67,6
2023-09-07,Product_30,Electronics,17,342,Warehouse_A,355.86,0,0,3,0,9,3,42,5
2023-09-09,Product_30,Home Goods,7,251,Warehouse_A,18.65,1,0,5,1,9,3,33,8
2023-09-15,Product_30,Clothing,6,250,Warehouse_C,330.99,0,0,4,0,9,3,82,2
2023-09-18,Product_30,Electronics,9,289,Warehouse_B,123.46,0,1,0,0,9,3,64,2
2023-09-30,Product_30,Electronics,11,209,Warehouse_C,174.46,0,0,5,1,9,3,77,4
2023-10-10,Product_30,Electronics,8,81,Warehouse_A,320.35,0,0,1,0,10,4,78,2
2023-10-12,Product_30,Clothing,9,273,Warehouse_A,164.75,0,0,3,0,10,4,69,7
2023-10-15,Product_30,Home Goods,14,445,Warehouse_C,75.97,0,0,6,1,10,4,33,4
2023-10-19,Product_30,Clothing,9,451,Warehouse_C,366.81,1,0,3,0,10,4,26,2
2023-10-29,Product_30,Clothing,10,222,Warehouse_C,316.16,0,0,6,1,10,4,42,8
2023-10-29,Product_30,Home Goods,7,107,Warehouse_B,146.76,0,0,6,1,10,4,20,4
2023-10-29,Product_30,Clothing,10,388,Warehouse_A,187.24,0,0,6,1,10,4,58,5
2023-11-01,Product_30,Electronics,7,316,Warehouse_C,45.27,0,0,2,0,11,4,94,9
2023-11-01,Product_30,Home Goods,10,381,Warehouse_A,283.65,0,0,2,0,11,4,57,6
2023-11-01,Product_30,Electronics,8,248,Warehouse_A,326.86,0,0,2,0,11,4,27,9
2023-11-09,Product_30,Clothing,9,115,Warehouse_A,371.62,0,0,3,0,11,4,43,6
2023-11-09,Product_30,Electronics,10,298,Warehouse_A,467.62,0,1,3,0,11,4,43,7
2023-11-11,Product_30,Clothing,9,79,Warehouse_A,192.25,1,0,5,1,11,4,62,9
2023-11-12,Product_30,Home Goods,8,486,Warehouse_A,257.95,0,0,6,1,11,4,64,4
2023-11-18,Product_30,Home Goods,5,450,Warehouse_C,53.23,0,0,5,1,11,4,93,4
2023-11-23,Product_30,Clothing,6,406,Warehouse_B,404.03,0,0,3,0,11,4,59,5
2023-11-23,Product_30,Electronics,11,119,Warehouse_A,165.9,1,0,3,0,11,4,27,6
2023-11-27,Product_30,Home Goods,8,190,Warehouse_C,402.06,0,0,0,0,11,4,62,7
2023-11-27,Product_30,Clothing,18,372,Warehouse_B,41.08,0,0,0,0,11,4,29,3
2023-12-01,Product_30,Electronics,14,270,Warehouse_C,73.6,0,0,4,0,12,4,46,8
2023-12-06,Product_30,Home Goods,17,275,Warehouse_B,27.29,0,0,2,0,12,4,43,8
2023-12-09,Product_30,Clothing,13,265,Warehouse_A,124.48,1,0,5,1,12,4,21,9
2023-12-17,Product_30,Home Goods,9,131,Warehouse_B,171.44,0,0,6,1,12,4,62,2
2023-12-19,Product_30,Home Goods,18,498,Warehouse_B,95.97,1,0,1,0,12,4,85,7
2023-12-22,Product_30,Electronics,14,427,Warehouse_B,384.88,0,0,4,0,12,4,72,8
2023-12-26,Product_30,Clothing,19,415,Warehouse_A,424.21,0,0,1,0,12,4,21,8
2023-01-03,Product_31,Home Goods,8,384,Warehouse_B,441.09,0,0,1,0,1,1,41,9
2023-01-05,Product_31,Clothing,7,203,Warehouse_A,157.17,0,0,3,0,1,1,42,4
2023-01-08,Product_31,Home Goods,9,296,Warehouse_A,118.22,0,0,6,1,1,1,31,7
2023-01-09,Product_31,Home Goods,6,370,Warehouse_A,448.64,0,0,0,0,1,1,37,5
2023-01-12,Product_31,Clothing,18,75,Warehouse_A,69.83,1,0,3,0,1,1,98,8
2023-01-15,Product_31,Home Goods,12,136,Warehouse_B,412.54,0,0,6,1,1,1,79,9
2023-01-16,Product_31,Electronics,9,465,Warehouse_A,456.48,0,0,0,0,1,1,26,8
2023-01-17,Product_31,Home Goods,9,230,Warehouse_C,58.55,0,0,1,0,1,1,79,4
2023-01-18,Product_31,Electronics,7,436,Warehouse_A,480.45,0,0,2,0,1,1,86,7
2023-01-24,Product_31,Clothing,10,346,Warehouse_B,317.25,0,0,1,0,1,1,63,4
2023-01-25,Product_31,Clothing,16,376,Warehouse_C,450.32,1,0,2,0,1,1,57,8
2023-01-30,Product_31,Home Goods,15,186,Warehouse_B,330.56,0,0,0,0,1,1,22,7
2023-02-03,Product_31,Home Goods,13,93,Warehouse_B,41.2,0,0,4,0,2,1,97,4
2023-02-03,Product_31,Electronics,12,364,Warehouse_A,459.13,0,0,4,0,2,1,23,2
2023-02-04,Product_31,Home Goods,8,202,Warehouse_C,199.83,0,0,5,1,2,1,63,3
2023-02-04,Product_31,Home Goods,10,460,Warehouse_C,167.28,0,0,5,1,2,1,46,8
2023-02-08,Product_31,Home Goods,16,484,Warehouse_B,44.25,0,0,2,0,2,1,25,2
2023-02-15,Product_31,Home Goods,13,278,Warehouse_A,80.81,0,1,2,0,2,1,58,8
2023-02-24,Product_31,Clothing,10,410,Warehouse_C,150.54,0,0,4,0,2,1,25,9
2023-02-24,Product_31,Electronics,16,441,Warehouse_C,489.05,0,0,4,0,2,1,45,8
2023-03-02,Product_31,Clothing,18,177,Warehouse_C,32.96,1,0,3,0,3,1,33,3
2023-03-07,Product_31,Electronics,8,198,Warehouse_B,493.77,0,0,1,0,3,1,91,6
2023-03-18,Product_31,Clothing,10,102,Warehouse_C,393.64,0,0,5,1,3,1,37,9
2023-03-23,Product_31,Clothing,13,272,Warehouse_C,479.48,0,0,3,0,3,1,74,6
2023-03-29,Product_31,Home Goods,3,80,Warehouse_C,85.91,0,0,2,0,3,1,52,6
2023-04-05,Product_31,Clothing,3,117,Warehouse_B,111.73,0,0,2,0,4,2,55,4
2023-04-06,Product_31,Electronics,12,231,Warehouse_B,181.56,0,0,3,0,4,2,92,7
2023-04-07,Product_31,Electronics,15,435,Warehouse_B,118.78,1,0,4,0,4,2,30,8
2023-04-08,Product_31,Electronics,6,217,Warehouse_C,232.49,0,0,5,1,4,2,36,8
2023-04-18,Product_31,Home Goods,8,275,Warehouse_B,385.25,1,0,1,0,4,2,93,6
2023-04-21,Product_31,Home Goods,12,102,Warehouse_A,397.95,0,0,4,0,4,2,51,7
2023-04-23,Product_31,Electronics,9,61,Warehouse_B,324.73,0,0,6,1,4,2,38,9
2023-04-27,Product_31,Home Goods,12,402,Warehouse_B,275.32,0,0,3,0,4,2,54,7
2023-04-30,Product_31,Electronics,13,352,Warehouse_C,55.51,0,0,6,1,4,2,22,9
2023-05-05,Product_31,Electronics,8,355,Warehouse_B,78.35,0,0,4,0,5,2,91,7
2023-05-14,Product_31,Electronics,14,240,Warehouse_A,353.39,0,0,6,1,5,2,66,2
2023-05-16,Product_31,Clothing,8,134,Warehouse_B,60.43,0,0,1,0,5,2,47,3
2023-05-18,Product_31,Clothing,11,478,Warehouse_B,27.14,1,0,3,0,5,2,81,6
2023-05-20,Product_31,Clothing,6,433,Warehouse_A,383.64,0,0,5,1,5,2,76,6
2023-05-27,Product_31,Home Goods,5,392,Warehouse_B,70.91,0,0,5,1,5,2,87,8
2023-05-30,Product_31,Clothing,13,482,Warehouse_C,270.45,0,0,1,0,5,2,80,8
2023-06-03,Product_31,Home Goods,6,122,Warehouse_C,412.85,0,0,5,1,6,2,39,7
2023-06-08,Product_31,Electronics,7,161,Warehouse_A,461.06,0,1,3,0,6,2,37,8
2023-06-09,Product_31,Clothing,10,305,Warehouse_A,473.61,0,0,4,0,6,2,90,8
2023-06-11,Product_31,Home Goods,11,71,Warehouse_A,426.47,1,0,6,1,6,2,51,6
2023-06-11,Product_31,Electronics,10,296,Warehouse_B,117.19,0,0,6,1,6,2,69,6
2023-06-12,Product_31,Home Goods,10,119,Warehouse_A,171.38,1,1,0,0,6,2,72,7
2023-06-15,Product_31,Home Goods,13,335,Warehouse_A,439.43,0,0,3,0,6,2,74,2
2023-07-14,Product_31,Clothing,11,460,Warehouse_C,180.71,0,0,4,0,7,3,47,8
2023-07-15,Product_31,Clothing,8,410,Warehouse_C,192.8,0,0,5,1,7,3,25,8
2023-07-26,Product_31,Electronics,16,136,Warehouse_B,249.22,0,0,2,0,7,3,88,3
2023-07-27,Product_31,Clothing,11,315,Warehouse_C,94.54,1,0,3,0,7,3,44,4
2023-07-28,Product_31,Electronics,9,298,Warehouse_B,130.94,1,0,4,0,7,3,64,8
2023-08-03,Product_31,Clothing,16,79,Warehouse_A,429.77,0,0,3,0,8,3,52,4
2023-08-04,Product_31,Electronics,8,485,Warehouse_B,347.93,0,0,4,0,8,3,78,2
2023-08-12,Product_31,Home Goods,9,414,Warehouse_C,197.31,0,0,5,1,8,3,48,9
2023-08-13,Product_31,Electronics,11,61,Warehouse_B,221.67,0,0,6,1,8,3,83,5
2023-08-16,Product_31,Clothing,10,446,Warehouse_C,495.56,0,0,2,0,8,3,89,4
2023-08-16,Product_31,Clothing,11,305,Warehouse_B,445.67,0,0,2,0,8,3,92,5
2023-08-17,Product_31,Clothing,10,289,Warehouse_A,432.06,0,0,3,0,8,3,91,7
2023-08-24,Product_31,Home Goods,8,269,Warehouse_C,13.19,1,0,3,0,8,3,56,3
2023-08-25,Product_31,Clothing,10,462,Warehouse_B,315.85,0,0,4,0,8,3,24,4
2023-09-04,Product_31,Electronics,12,401,Warehouse_A,189.77,0,0,0,0,9,3,70,3
2023-09-10,Product_31,Home Goods,9,204,Warehouse_C,152.99,1,0,6,1,9,3,88,8
2023-09-13,Product_31,Home Goods,10,371,Warehouse_B,354.97,0,0,2,0,9,3,95,2
2023-09-16,Product_31,Home Goods,13,171,Warehouse_B,435.94,0,0,5,1,9,3,84,2
2023-09-17,Product_31,Home Goods,7,349,Warehouse_B,59.23,0,0,6,1,9,3,86,9
2023-09-17,Product_31,Clothing,14,432,Warehouse_B,445.72,0,0,6,1,9,3,60,3
2023-09-19,Product_31,Electronics,11,434,Warehouse_B,110.09,1,0,1,0,9,3,21,2
2023-09-30,Product_31,Clothing,10,331,Warehouse_A,91.84,0,0,5,1,9,3,80,5
2023-10-07,Product_31,Electronics,5,254,Warehouse_B,114.28,0,0,5,1,10,4,29,6
2023-10-08,Product_31,Clothing,12,144,Warehouse_B,253.04,0,1,6,1,10,4,85,5
2023-10-17,Product_31,Electronics,3,399,Warehouse_A,278.68,0,0,1,0,10,4,91,4
2023-10-20,Product_31,Clothing,11,386,Warehouse_C,433.21,1,0,4,0,10,4,99,4
2023-10-21,Product_31,Clothing,8,402,Warehouse_C,131.13,0,0,5,1,10,4,88,6
2023-10-28,Product_31,Clothing,2,147,Warehouse_C,303.05,1,0,5,1,10,4,32,9
2023-11-06,Product_31,Home Goods,12,217,Warehouse_C,21.21,0,0,0,0,11,4,99,5
2023-11-17,Product_31,Home Goods,5,471,Warehouse_B,406.26,0,0,4,0,11,4,42,3
2023-11-20,Product_31,Electronics,9,388,Warehouse_C,268.75,0,1,0,0,11,4,79,2
2023-11-20,Product_31,Home Goods,8,105,Warehouse_A,162.56,1,0,0,0,11,4,85,9
2023-11-22,Product_31,Electronics,9,354,Warehouse_A,419.32,0,0,2,0,11,4,52,7
2023-11-25,Product_31,Clothing,8,181,Warehouse_A,403.37,0,0,5,1,11,4,21,5
2023-11-29,Product_31,Electronics,12,317,Warehouse_A,374.59,0,0,2,0,11,4,86,9
2023-12-01,Product_31,Electronics,15,479,Warehouse_A,285.8,0,0,4,0,12,4,41,3
2023-12-02,Product_31,Clothing,14,498,Warehouse_B,300.74,1,1,5,1,12,4,57,8
2023-12-03,Product_31,Home Goods,18,114,Warehouse_B,224.59,0,0,6,1,12,4,86,5
2023-12-06,Product_31,Home Goods,20,138,Warehouse_B,498.34,0,0,2,0,12,4,98,9
2023-12-07,Product_31,Home Goods,12,494,Warehouse_B,179.58,0,0,3,0,12,4,97,2
2023-12-07,Product_31,Clothing,16,145,Warehouse_C,32.75,0,0,3,0,12,4,83,2
2023-12-08,Product_31,Electronics,16,95,Warehouse_C,72.0,1,0,4,0,12,4,66,2
2023-12-08,Product_31,Electronics,15,77,Warehouse_C,385.65,0,0,4,0,12,4,92,3
2023-12-13,Product_31,Home Goods,12,387,Warehouse_B,98.68,0,0,2,0,12,4,24,6
2023-12-20,Product_31,Electronics,16,337,Warehouse_B,76.17,0,0,2,0,12,4,24,7
2023-12-22,Product_31,Electronics,12,344,Warehouse_B,178.22,0,0,4,0,12,4,42,5
2023-12-26,Product_31,Electronics,17,496,Warehouse_A,398.48,0,0,1,0,12,4,21,2
2023-12-30,Product_31,Home Goods,14,232,Warehouse_B,215.15,1,0,5,1,12,4,39,5
2023-01-01,Product_32,Clothing,8,292,Warehouse_A,77.42,0,0,6,1,1,1,22,3
2023-01-01,Product_32,Clothing,10,50,Warehouse_A,163.32,1,0,6,1,1,1,39,9
2023-01-05,Product_32,Clothing,14,152,Warehouse_B,472.02,0,0,3,0,1,1,46,8
2023-01-06,Product_32,Electronics,13,62,Warehouse_B,388.86,0,0,4,0,1,1,35,8
2023-01-07,Product_32,Clothing,4,219,Warehouse_C,375.25,0,0,5,1,1,1,90,5
2023-01-08,Product_32,Home Goods,14,386,Warehouse_B,187.39,0,0,6,1,1,1,70,9
2023-01-13,Product_32,Home Goods,11,162,Warehouse_A,240.59,0,0,4,0,1,1,59,3
2023-01-16,Product_32,Home Goods,12,212,Warehouse_A,347.8,0,0,0,0,1,1,44,8
2023-01-23,Product_32,Electronics,9,62,Warehouse_B,262.63,0,0,0,0,1,1,75,2
